,comm_date,author,author_id,likes,comment,video_id
26,2023-10-28T08:39:18Z,bonneto Bon_boni,UCS9SqaAD0s-CFDyUn29w0UA,0,"Salut sama bang indro warkop,  pengetahuanya luas bgt tapi ngomongnya alus, tidak ingin menyinggung piihak lain..mantappp pokoknya",cqd6SGKWAQw
27,2023-10-28T08:10:17Z,karate tinju,UCp0oQ0y5iJr30HQZNZ3E5lA,0,"MASYA ALLAH...SENIOR BERTEMU,SEHAT SELALU OM INDRO DAN OM BONENG,SEMOGA SELALU DI SEHATKAN BADAN DI MURAHKAN REZKI",cqd6SGKWAQw
28,2023-10-27T22:52:33Z,Moh Rfq,UCA4lZFzCkQJYzIR_yvyROJQ,0,"PEMIKIRAN OM INDRO & OM BONENG SAMA SPRT SEORANG AHLI ILMU AGAMA ISLAM DLM HAL KEIHLASAN , 
KALAU 2 ORANG INI , YG PENTING BERKARYA,PERKARA DPT DUIT ATAU  TDK ITU NOMER BELAKANGAN ,
SAMA SPRT SEORANG AHLI AGAMA ISLAM , YG PENTING SAYA TERUS NGAJI & BERAMAL SUPAYA JADI SEORANG YG ALIM ,WALAUPUN HIDUP MISKIN ,  PERKARA LAKU DI UNDANG ATAU TDKNYA ITU CUMAN BONUS ,",cqd6SGKWAQw
29,2023-10-27T12:56:36Z,Okky GS,UCXHmX8BIz4TEVt4LTl4u1LA,0,Pendidikan Satpam yg paling keras dilatih om boneng😅😅😅,cqd6SGKWAQw
30,2023-10-27T02:36:45Z,Ifguain 1986,UCeiPsOiJJBp6ZLesjQjZuww,0,Terima kasih aktor aktor terbaik.. Om boneng dan om indro.. Semoga sehat selalu. Umur panjang. Dan murah rejeki.. Semoga selalu dalam lindungan allah swt.. Amiiin.,cqd6SGKWAQw
31,2023-10-26T15:40:27Z,Luffy,UCr3LM_nDaep41el75F5v6Bg,0,10:50,cqd6SGKWAQw
32,2023-10-26T15:34:24Z,Luffy,UCr3LM_nDaep41el75F5v6Bg,1,Apasih baru mulai udah ngomong meninggal2 🤣🤣 super lucuu,cqd6SGKWAQw
33,2023-10-26T12:02:50Z,Ki Holik,UCB9WS9P5pi_fyECeCPqs-SQ,0,Ko omboneng kurang terkenal padahal diapelawak top kayawarkop,cqd6SGKWAQw
34,2023-10-26T05:11:01Z,Iyo Abenk,UCFHmHMMPGmdgvtV1poH4teA,0,"Jahat ni orang,di suruh mandi telat dikit meledak wkwk",cqd6SGKWAQw
35,2023-10-26T05:10:13Z,Kacong Sektor88,UC834t-p3hgG6L1d996TDPdg,0,Undang Habib alwi Assegaf dong Om. Waktu kecil kan pernah sama habib alwi,cqd6SGKWAQw
36,2023-10-26T04:06:52Z,Rangga Srinoto,UCdpqS59ksH-di8GRQtl22Sw,0,Siapa dsini yg bru tw klo sinetron itu ada kpanjanganya Sinema Electronik😅,cqd6SGKWAQw
37,2023-10-26T04:00:02Z,Mamend Blues,UC5QEsY0iZnDNcipqXTItyHQ,0,"Om Boneng maaf, muka mu dulu ngeselin, greget banget.. heheheeh sehat2 om semoga panjang umur",cqd6SGKWAQw
38,2023-10-25T12:40:38Z,Faiz hmdnii,UCikufH202VoZLcHiEanhgpw,0,Lah iya. Keinget film warkop dki yang jadi satpam 🤣 paling suka nonton podcast sama pelawak kreatif ilmunya banyak jadi gak sia sia buang waktu sehat selalu semuanya,cqd6SGKWAQw
39,2023-10-25T08:07:50Z,Xavier,UC7AoEBUV5PmvFRkw9f4eAFw,0,Om boneng aktinnya selalu ngeselin buat aku 😂,cqd6SGKWAQw
40,2023-10-25T03:15:47Z,Sofie_,UCxdaqGAm4IVQPNCOiUtWusw,0,Boneng ditahun kami masih anak2 jd kata2 buat ngatain kawan yg giginya agak nganu.. Aktingnya yg diinget pas giginya menmancarkan cahaya trs bunyi.. Tingng..,cqd6SGKWAQw
41,2023-10-24T12:26:09Z,Jaket Hitam,UCVybW0zMMJIcVKKVUe-FWEw,0,"""Daging banget ini obrolan om ded..Dan gw yakin hati nurani luh tergerak buat bikin ide brilian gmn cara'a memproteksi kualitas karya2 seniman yg benar2 seniman..Gw dukung om ded kalo bisa ketuai para seniman di indonesia dan memproteksi kembali karya2nya para seniman..Jangan yg muda aja tp yg legend2 yg tergerus sm jaman skarang dan esok..Harus ada ini yg menamjung kembali biar seniman2 indonesia benar2 hidup kembali dengan kualitas yg jauh lebih baik lg..Yuk seniman Indonesia saling asah asih asuh dan merujuk dan bersatu lg dalam 1 wadah baik yg udah lanjut dan masih muda..Buat om Diding dan om Indro doa selalu buat om2 agar  sehat selalu..🤔🤲""",cqd6SGKWAQw
42,2023-10-24T11:03:24Z,botuna_,UCTl5SrFJCfx0krok63V8atQ,1,"Pesan dari podcast ini adl.. ""Jangan Pernah Mengeluh !!!"" Dan ""Ikhlas"" #Indro Warkop #Didin Boneng (sehat sehat semua nya om)",cqd6SGKWAQw
43,2023-10-24T08:53:38Z,Mr. Icikiwir,UCnWMJKNlBK5qxwsNCNncB1w,0,"Di daerah Kuningan ada bioskop murah dulu HTM 1500
Di bongkar jadi apartemen
Nama bioskop ny GEMBIRA 😂",cqd6SGKWAQw
44,2023-10-24T04:36:36Z,sodadi dadi,UCvFPCPcdPrHScjQ54kHDtmQ,0,2 legend,cqd6SGKWAQw
45,2023-10-24T01:18:43Z,Deni Jaya,UCoKkQeQKI05vA7xJIUTJCew,1,"Pak Diding Boneng ini adalah simbol dr orang (maaf) ber-gigi tongos..setiap ada orang yg bergigi tongos pasti dijuluki Boneng, harusnya dpt royalti sih Pak Diding 😀",cqd6SGKWAQw
46,2023-10-24T01:16:25Z,Deni Jaya,UCoKkQeQKI05vA7xJIUTJCew,0,Paling inget Pak Diding Boneng dg Kue klepon/onde-onde mya😍,cqd6SGKWAQw
47,2023-10-23T17:40:48Z,WODAP_JHYY,UC9F22LGm3ZKzCQC2sG_ONag,0,Emang kalau dengarin tetua negri ini kita jadi tau kalau semua tentang nama pembangunan😂😂😂,cqd6SGKWAQw
48,2023-10-23T06:59:35Z,Dinova Altino,UCkJU-ogh_3OSv__qR_gkN4g,0,"Om indro, aku pengen dapet atmosfer kaya yang om indro rasain, pengen juga ketemu langsung ngobrol.❤",cqd6SGKWAQw
49,2023-10-23T04:44:58Z,Bluejack Finrod,UCDi5YMj4mruqOSIA7LdM-7w,0,"Muanteppp,kaga ada perkataan dari om indro dan om boneng yang terasa dipaksakan atau dibuat buat,saya merasakan ke apa ada an nya mereka terkhusus om boneng",cqd6SGKWAQw
50,2023-10-22T18:12:00Z,Dede kamu,UCrZDWS1G6x5hHxQsVVx9Ing,0,Wa masih ingat dulu nonton warkop dibioskop presiden purwokerto..diajak alm.bapak saya.😢😢,cqd6SGKWAQw
51,2023-10-22T10:23:49Z,Muhammad Feri,UC8Jr4FStzZhd6yF0XwLKPiQ,0,"Jaassssiiiix rek ,pole eleng masa lalu bravo masih bisa pelaku sejarah film Indonesia Jaya .....🙏🙏🙏👍👍👍salut....",cqd6SGKWAQw
52,2023-10-22T10:23:28Z,Muhammad Feri,UC8Jr4FStzZhd6yF0XwLKPiQ,0,"Jaassssiiiix rek ,pole eleng masa lalu bravo masih bisa pelaku sejarah film Indonesia Jaya .....🙏🙏🙏👍👍👍salut....",cqd6SGKWAQw
53,2023-10-22T09:59:36Z,Hendri Kurnia,UC1HSWl3RMwySysn8X_FWoqA,0,"Udah lah, komedi Indonesia tanpa warkop gak akan jadi apa apa",cqd6SGKWAQw
54,2023-10-22T06:05:17Z,Nur Rohmah,UC_NJlEX5SAX_u7JoJY_2tSA,0,Om boneng dan om indro sehat selalu,cqd6SGKWAQw
55,2023-10-21T17:07:11Z,Black Ant,UCaTKQqcs6Mhv-qqE2jTpIsQ,0,gantian ngmng dong om indro..,cqd6SGKWAQw
56,2023-10-21T16:25:46Z,buk e putrie,UCd-Z7O-Tv66Xjb6KcDqMNOw,0,om boneng pjg umur ttp sehat😊,cqd6SGKWAQw
57,2023-10-21T09:07:12Z,OPPO BIG BEKASI Official,UCd9zHN-9kgVP522WVjiyU-w,0,Sehat selalu🍃,cqd6SGKWAQw
58,2023-10-20T18:42:54Z,Gendon Gendon,UCCvlYbc6zBe5xzYbA-oXnGQ,0,"Adu argumen Seniman jaman dulu sama era sekarang, seru ni pola pikir era dulu sma era skrang.",cqd6SGKWAQw
59,2023-10-20T16:08:19Z,Asep Rediaz,UCn9Qh6TUp0RfWRbNbdpzkEQ,0,Semoga sehat selalu semuanya 🙏,cqd6SGKWAQw
60,2023-10-20T12:05:47Z,Haga Niku,UC7rWgFy5jchKIMTxCq5c-FA,0,"Bener bener Tawadu'"" dan Tawaqal sifat seniman Indro",cqd6SGKWAQw
61,2023-10-20T10:37:33Z,hadi purnama,UCIfbgLiVcwIYELwfQRDFYww,0,masih banyak yang MINTERIIII....masih banyak yang bisa di BODOHIIIII...,cqd6SGKWAQw
62,2023-10-20T09:32:12Z,SRI The Movie,UC7DLOft6F21OHw5xfbOEyXA,0,Aku gak bisa lupa adegan onde2 nancep di gigi om boneng 😂😂😂😂😂😂,cqd6SGKWAQw
63,2023-10-20T08:42:21Z,Ade Chandra Chandra,UCsk9uXLe1HCgL3rr8weo80Q,0,Duo legenda hidup.. makasih dah mewarnai hidup kita yg kelahiran 70 an,cqd6SGKWAQw
64,2023-10-20T03:20:35Z,Faried Soeporedjo,UC4j8f-fnL1jK67a-SWXuAMA,0,"Seniman proyek: Berkarya karena ada harga.
Seniman sejati: Berharga karena ada karya.",cqd6SGKWAQw
65,2023-10-20T03:05:22Z,Dadi Masdarmadi,UC3_yqgHBsyBxCaUFJk0LQPA,0,Ah saya kecewa dengan om Didin..saya tegur tapi responnya jelek seakan ke arah sombong ..saya tanya ini om diding Boneng..eh respon kurang baik jawab iya dan terus bilang kenapa dengan raut wajah jutek,cqd6SGKWAQw
66,2023-10-19T23:42:17Z,khanzia chanel,UCjFSO6eCUTEM8Bf0AM_XgAg,0,"Alhamdulillah pada sehat"" Semua. Terimakasih om boneng ma om indro, yg sudah menghiasi masa"" Kecilku lewat film""nya.",cqd6SGKWAQw
67,2023-10-19T16:42:48Z,NAYLA & ADAM FAMILY,UCuT-9yKcFstFnwhMQlyk-qg,1,"Om indro & om boneng sang legenda komedi.
Takan tergantikan.. sehat selalu buat mereka..
Om dedi salam buat om indro dari anak purbalingga, khususnya kemangkon.",cqd6SGKWAQw
68,2023-10-19T10:19:18Z,Abid Fahreza,UCb6mIaM-qX_YJ3LCx9uVXsA,0,"MasyaAllah... Terima kasih nasihatnya om indro, om boneng dan om deddy , semoga berkah dan padahal klo d bahas ke agama akan menjelaskan pahala tabungan di dunia selanjutnya.",cqd6SGKWAQw
69,2023-10-19T07:16:04Z,Dika Andrianto,UC1r3H4egHGDp-AnW4eIG-8Q,2,"indro ngmong mulu dah sampe boneng mau ngmong sllu dipotong, gw tau indro legend jg, tp dia udh sering dan masih sering nongol di layar kaca. sedangkan kita udh jarang liat boneng di layar kaca..eh sekalinya liat mau bicara dipotong trs.",cqd6SGKWAQw
70,2023-10-18T17:55:18Z,danu pictures,UCuxNpLHrhrOgKcpFf51wv4g,0,"Definisi Seniman Sesungguhnya 🎉 tp ada beberapa yg gak sepakat, mengingat kita hidup gak sendiri ada Orangtua, Istri, Anak Saudara yang yg harus memiliki ""nominal""",cqd6SGKWAQw
71,2023-10-18T09:11:59Z,Mega Lomen,UCJE4R8aMGPk08aiVNbNghiw,1,Kasian banget bang boneng mau ngomong aja di putus Indro trus ...udah sok legend,cqd6SGKWAQw
72,2023-10-18T04:25:56Z,memet tani,UCSn9P-sY50OP-93DogJufJQ,0,Gila gak cuma om Indro yang kangen,cqd6SGKWAQw
73,2023-10-18T01:52:58Z,Sigit Bawu,UC5haaUmRnlEMgp_8am-zKbQ,0,"Om Deddy Corbuzier, para seniman bantuin karyanya dengan caramu berkarya. Saya yakin kamu bisa.❤",cqd6SGKWAQw
74,2023-10-17T12:41:56Z,Alaric Iluvio,UCevJZ8hYctzTYtmMB8aiukA,0,"Seniman is an artist, mereka menghasilkan karya.

Di indo makna artis saat ini adalah yg viral di medsos dgn segala kontoversi nya. Jgn tanya karya nya apa.",cqd6SGKWAQw
75,2023-10-17T09:29:21Z,Afin Sasmitha,UCeryMF9h0Dauy-uMIxEoH8w,0,"subhanallah
ternyata om boneng masih sehat",cqd6SGKWAQw
76,2023-10-17T02:34:32Z,Warga Akik,UCL8Fv8q2X3C_qsg58A2qkPw,0,Idealisme seniman itu adalah jantung sebuah karya,cqd6SGKWAQw
77,2023-10-17T02:30:46Z,Warga Akik,UCL8Fv8q2X3C_qsg58A2qkPw,0,Gilaaa om boneng Mindset Tauhidnya ❤,cqd6SGKWAQw
78,2023-10-16T16:35:36Z,IN OUT,UCcgJJN7FlRTYxewcROxLJsg,0,"Sempet ketemu mbah di di dalem krl stasiun bekasi, salaman jg ,sehat selalu mbah❤",cqd6SGKWAQw
79,2023-10-15T17:46:09Z,DR. Suaka,UCDntLzpUI_xveLiKX92blVw,0,"Kalau gak salah tinggal di tangerang mbah boning,,pernah beli ke warung saya pake motor honda repsol🙏apa kembaranya kali ya😃",cqd6SGKWAQw
80,2023-10-15T08:38:54Z,soleh Anto,UC_CnIY7LWT9m83v1PDriKCg,0,😊😊😊😊😊😊😊😊😊😊😊😊😊😊,cqd6SGKWAQw
81,2023-10-15T08:28:17Z,Sohib Mahin,UChMDRikRaBCHfN__je15T_Q,0,"Undang alwi assegaf doong,,",cqd6SGKWAQw
82,2023-10-15T02:22:07Z,mirza reza,UCkXA44jGNq47syHN6fbAywA,0,"TVRI beli tanah di depok, yg skrg bernama STUDIO ALAM TVRI",cqd6SGKWAQw
83,2023-10-14T05:50:13Z,Sky Net,UCcSNBYM19_0tGAy7wJvMKbw,0,Pasir berbisik..dian sastro sama Christin hakim ya??,cqd6SGKWAQw
84,2023-10-14T05:41:24Z,Sky Net,UCcSNBYM19_0tGAy7wJvMKbw,0,Pak arswendo atwowiloto???,cqd6SGKWAQw
85,2023-10-13T14:14:38Z,PrungProject,UCA6QM8u-5-dbsxH5nnEW1SQ,0,"Om indro itu lebih memotivasi  om boneng, supaya tdk. Sedih... tapi sebetulnya itu bukan solusi utk membantunya bangkit dari keterpurukan ekonomi",cqd6SGKWAQw
86,2023-10-13T13:30:43Z,Jufri Sujarwo,UCxbMfJ6gRjLBc-S0AgUQgDw,0,"inget kata2 mbah boneng saat jd perampok makan klepon/onde2...

""ini dia makanan kesukaanku..Onde..Onde..""",cqd6SGKWAQw
87,2023-10-13T11:16:24Z,Who Am i,UCfgB08Fj7WY4r4cNvL148Cw,0,"Disini om indro kliatan lebih menonjol daripada om boneng, wkwk",cqd6SGKWAQw
88,2023-10-13T03:08:07Z,akbar aja,UCKytZDnk0xckuJuk8u-Iq6Q,0,Makasie om boneng sdh bs saya ngakak2 d saat remaja dl liat film2 nya ..sehat sllu om boneng n om indro,cqd6SGKWAQw
89,2023-10-12T16:59:15Z,kins vlog gak jelas,UCGiPOJGPOOk51J7SLf4_AbQ,0,"Dari sini mulai merasakan sesulit sulitnya berseni semua bisa di bungkam sama petinggi berkebutuhan monopoly

Sehat selalu seniman"" indonesia yang pernah terhalang karena bangsanya sendiri",cqd6SGKWAQw
90,2023-10-12T07:10:48Z,Widodo Agung Pambudi,UCk8vcq3JG5F7qAAJRjtMWnQ,0,Kali aja om indro mau latihan jadi satpam lagi yang ngajar om Boneng 😂,cqd6SGKWAQw
91,2023-10-11T14:34:09Z,Lidia Snibe,UCRRf8X-IG_3ShLIKzZRfMyA,0,Mas ded kok ga nanya. Mengapa kang diding selalu jadi pemeran antagonis di warkop.?😂😂,cqd6SGKWAQw
92,2023-10-11T08:10:14Z,Muzayyinul,UCasDFTJijuLASNZGL7eG81g,0,undang juga seniman ludruk kadir dan tarzan om,cqd6SGKWAQw
93,2023-10-11T05:35:19Z,Abi Bhakti,UCJ1SK9s3m69BlkgzMlGgmNg,0,Bangga bgt gue liat om indro dan om boneng . 😊,cqd6SGKWAQw
94,2023-10-10T13:22:52Z,Rano Karno,UCnlyAldvD0oiccBlo7l-Z6Q,0,"Om Dedi mohon maaf sebelumnya tolong sampaikan saya punya usul bisakah warkop DKI di ganti pemainya sama yang masih ada .
Doyok Kadir Indro (DKI) semoga usul saya diterima 🙏",cqd6SGKWAQw
95,2023-10-10T06:12:25Z,Nadia Pianica,UCPRqzRDdLZ8oUzcbXtheINQ,0,Suka dengan pembicaraan ini😊,cqd6SGKWAQw
96,2023-10-09T13:33:59Z,FENG,UCEQdH0Gnhqpxbdemjzf0LoA,0,"Om boneng saat diceritain punya saudara kembar lucu  bgt, yg satu giginya kinclong merah, kembarannya kinclong biru😂",cqd6SGKWAQw
97,2023-10-09T10:42:57Z,Ag Rohman,UCEBuZJrh43AnzBBGItxOdlQ,0,celana nya ada ikan,cqd6SGKWAQw
98,2023-10-09T05:45:49Z,dzaky aljaidi,UC5Odrwc-GTCxW1HGiVadPpw,0,mau gimana pun tetep yaa kalo punya asuransi lebih tenang berkarya,cqd6SGKWAQw
99,2023-10-08T14:13:11Z,alexkastanja kastanja,UC8EYesiVIHSAohV09RLkAhQ,0,Sedih !! ❤,cqd6SGKWAQw
100,2023-10-08T10:35:56Z,Agam gaming,UCGFSbdoewP7AtBLw2s7FhDg,0,Liat wajah om Indro bersinar .sahabat di warkop masih ada .om boneng .,cqd6SGKWAQw
101,2023-10-08T08:08:34Z,Wirahadi Widodo,UC6cusL8zYMeV2SqjZOmOrjw,0,ലി,cqd6SGKWAQw
102,2023-10-08T06:24:09Z,Husna Tri,UCqMqE5PSbMo14NL8XTqpZqQ,0,pantesan sinetron sekarang pasang infus ditangan pasien aja salah 😂😂😂😂😂😂,cqd6SGKWAQw
103,2023-10-07T16:03:39Z,S. Muhklis. A10,UCuRnCsS5V8m5Z11qFq5jZVw,0,duo legend👍👍👍,cqd6SGKWAQw
104,2023-10-07T07:36:48Z,Saiful Sudarmi,UCgKicQpCwFJqsotcX9gliHQ,0,Makasih om ded undang sang legend beliau menghinur kami semasa kecil sehat selalu semua min,cqd6SGKWAQw
105,2023-10-07T05:26:19Z,Jimi Pradana,UCJYD5auCczEuZj6gujja7aw,1,Om Indro merasa muda kembali ketika rekan seperjuangan nya nongol di depan nya 🤭😍😁,cqd6SGKWAQw
106,2023-10-07T05:26:16Z,supri diana,UCZhXGXXI5TOtFmkQroCDcpQ,0,kangen warkopppp,cqd6SGKWAQw
107,2023-10-06T07:09:47Z,onta gurun,UCekNEPdJHtviXafFdctBj1A,0,"Kehancuran gara2 pada munafik. Bikin film di baperin dianggep asli, tersinggung ini itu gara2 film. Padahal kan ud tau film itu cuma cerita rekayasa",cqd6SGKWAQw
108,2023-10-05T23:59:02Z,Tutorial Chanel gh,UCo2MAf-YipIVE-cGocXIPyw,0,"Masyallah,sedikit uang yang dipunya jika bersyukur,akan cukup untuk memenuhi kebutuhan,banyak harta yang dimiliki tak pernah cukup jika untuk memenuhi gengsi dan gaya hidup.sehat selalu om Indro,om Boneng,dan om Deddy🙏",cqd6SGKWAQw
109,2023-10-05T16:24:16Z,Reno Joker Joker,UCdhCLpue26nUbMsG8K4vVaQ,0,"Sehat slu para bintang senior, Amiin",cqd6SGKWAQw
110,2023-10-05T03:19:28Z,susmi yati,UCRb8gANz1r6IajM5pczEbSQ,0,the best warkop,cqd6SGKWAQw
111,2023-10-04T16:43:53Z,maulana ikhlas,UCWwfoXfLB7tA2vARbHR-oBg,0,om ded undang pa tessy ceritain soal KKO angkatan laut,cqd6SGKWAQw
112,2023-10-04T16:17:45Z,Zulkifli Achyar,UCp-7nWf86rlt9zXnY2JjvwQ,0,"Ada tuh scene nya om Indro... wktu om Kasino jualan koran di lampu merah ""ada tentara kena tipu"".. pas yg beli korannya juga tentara.. lalu om Kasino jualan lagi bilang ""satu tentara kena tipu"".. kalo gak salah itu film ""Six million dolar Dono""",cqd6SGKWAQw
113,2023-10-04T14:57:49Z,FnFdL 946,UC0cVzScXwcUg3FEyHuOrOqw,0,"Jd inget wktu kcil nonton layar tancep psti yg ditunggu film warkop,,",cqd6SGKWAQw
114,2023-10-04T14:40:21Z,Reza Karyadi,UCVkxj5Huv9h9GOxzhS2a5Ow,0,Alhamdulillah Sehat terus ya om indro om boneng dn terimah kasih buat om dedy sdh undng lagi mereka 😇,cqd6SGKWAQw
115,2023-10-04T14:39:35Z,Dea AH,UCnEj3V62ceOlvb7b1aHtroA,1,"Sungguh luar biasa semoga Om Dedy, Om Indro dan Om boneng selalu di berikan kesehatan dan semakin sukses 🤲🤲👍",cqd6SGKWAQw
116,2023-10-04T14:14:13Z,Anisa Risqiana,UCL_BCHc6K2mNqxLT1-Yk7Hg,0,"Waktu nonton warkop kadang suka ketuker mana om boneng sm om bokir, karya seniman pelawak paling legendaris selain pak haji bolot & hj malih. Om Indro selalu menghibur tiap hari & era warkop takkan prnh terlupakan. Semoga panjang umur, sehat2 selalu. Apresiasi wt Om Ded 🤗🙏",cqd6SGKWAQw
117,2023-10-03T10:49:59Z,Ruzzma indah official,UCldRhaQf0soy8OXORAUHfDg,0,Masa kecil ku dulu juga prnh terhbur ama om bonng om indroo,cqd6SGKWAQw
118,2023-10-03T06:05:05Z,Rahmat Rahmat,UC2zJ1Rt5YNtQXs9efRn3Q6Q,0,TIM memang asik tempat nokrong,cqd6SGKWAQw
119,2023-10-02T21:43:07Z,Black Id,UCokkvabwzFomQ9np0bmoRZw,0,legenda seniman indonesia,cqd6SGKWAQw
120,2023-10-02T09:37:35Z,HUBSS,UCg7dKZAjeRNKPAcKyB0kiqw,0,Aki boneng pemikirannya masih bagus seperti masih umur 40han,cqd6SGKWAQw
